E	V
385	77.26129348968723
386	77.29487357003855
387	77.32831434265884
388	77.361616746242
389	77.39478171075996
390	77.42781015756579
391	77.46070299949534
392	77.49346114096733
393	77.52608547808214
394	77.55857689871912
395	77.59093628263255
396	77.62316450154621
397	77.65526241924663
398	77.68723089167504
399	77.71907076701804
400	77.750782885797
401	77.78236808095608
402	77.81382717794928
403	77.84516099482607
404	77.87637034231587
405	77.90745602391138
406	77.93841883595094
407	77.96925956769931
408	77.99997900142782
409	78.03057791249314
410	78.06105706941509
411	78.09141723395324
412	78.12165916118276
413	78.15178359956889
414	78.18179129104067
415	78.2116829710635
416	78.2414593687109
417	78.2711212067351
418	78.3006692016368
419	78.33010406373404
420	78.35942649723005
421	78.38863720028027
422	78.41773686505837
423	78.44672617782157
424	78.47560581897501
425	78.50437646313512
426	78.5330387791924
427	78.56159343037336
428	78.59004107430135
429	78.61838236305701
430	78.6466179432376
431	78.67474845601572
432	78.70277453719727
433	78.73069681727861
434	78.75851592150292
435	78.78623246991603
436	78.81384707742137
437	78.84136035383416
438	78.86877290393517
439	78.89608532752348
440	78.92329821946883
441	78.95041216976307
442	78.97742776357117
443	79.00434558128144
444	79.03116619855521
445	79.05789018637577
446	79.08451811109681
447	79.1110505344902
448	79.13748801379322
449	79.16383110175505
450	79.19008034668286
451	79.2162362924873
452	79.24229947872723
453	79.26827044065423
454	79.29414970925629
455	79.31993781130096
456	79.34563526937822
457	79.37124260194258
458	79.39676032335473
459	79.42218894392273
460	79.44752896994265
461	79.47278090373872
462	79.49794524370306
463	79.52302248433473
464	79.54801311627864
465	79.57291762636369
466	79.59773649764051
467	79.62247020941889
468	79.64711923730471
469	79.67168405323618
470	79.69616512552008
471	79.72056291886724
472	79.74487789442767
473	79.7691105098254
474	79.7932612191927
475	79.8173304732041
476	79.84131871910984
477	79.86522640076906
478	79.88905395868255
479	79.91280183002505
480	79.93647044867721
481	79.96006024525735
482	79.98357164715256
483	80.00700507854961
484	80.03036096046546
485	80.05363971077749
486	80.07684174425323
487	80.0999674725799
488	80.12301730439351
489	80.14599164530767
490	80.16889089794208
491	80.19171546195061
492	80.21446573404923
