E	V
687	111.86564210531006
688	111.85892868381436
689	111.85222691217928
690	111.84553675722273
691	111.83885818588995
692	111.83219116525284
693	111.82553566250945
694	111.81889164498331
695	111.812259080123
696	111.80563793550138
697	111.79902817881525
698	111.79242977788456
699	111.78584270065201
700	111.77926691518242
701	111.77270238966217
702	111.76614909239862
703	111.75960699181968
704	111.75307605647305
705	111.74655625502591
706	111.74004755626416
707	111.73354992909205
708	111.7270633425315
709	111.72058776572169
710	111.71412316791842
711	111.7076695184936
712	111.70122678693481
713	111.69479494284465
714	111.6883739559403
715	111.68196379605294
716	111.67556443312729
717	111.66917583722105
718	111.66279797850439
719	111.65643082725947
720	111.65007435387989
721	111.64372852887023
722	111.63739332284548
723	111.6310687065306
724	111.62475465076002
725	111.61845112647708
726	111.61215810473362
727	111.60587555668944
728	111.5996034536118
729	111.59334176687494
730	111.58709046795967
731	111.58084952845277
732	111.57461892004657
733	111.56839861453852
734	111.56218858383063
735	111.55598879992898
736	111.54979923494344
737	111.54361986108694
738	111.53745065067517
739	111.53129157612611
740	111.52514260995952
741	111.51900372479648
742	111.51287489335895
743	111.50675608846936
744	111.5006472830501
745	111.49454845012308
746	111.48845956280927
747	111.48238059432835
748	111.47631151799811
749	111.47025230723418
750	111.46420293554941
751	111.45816337655363
752	111.45213360395304
753	111.44611359154992
754	111.44010331324205
755	111.43410274302249
756	111.42811185497891
757	111.42213062329338
758	111.41615902224181
759	111.41019702619361
760	111.40424460961124
761	111.3983017470498
762	111.39236841315658
763	111.38644458267073
764	111.38053023042285
765	111.37462533133443
766	111.36872986041766
767	111.36284379277488
768	111.35696710359822
769	111.35109976816923
770	111.34524176185847
771	111.3393930601251
772	111.33355363851643
773	111.32772347266771
774	111.32190253830154
775	111.31609081122761
776	111.31028826734226
777	111.30449488262809
778	111.29871063315368
779	111.29293549507305
780	111.2871694446254
781	111.2814124581347
782	111.27566451200934
783	111.26992558274169
784	111.26419564690784
785	111.25847468116709
786	111.25276266226174
787	111.24705956701663
788	111.24136537233878
789	111.23568005521705
790	111.2300035927218
791	111.2243359620045
792	111.2186771402974
793	111.21302710491317
794	111.20738583324449
795	111.20175330276383
796	111.196129491023
797	111.19051437565284
798	111.18490793436281
799	111.17931014494079
800	111.17372098525257
801	111.16814043324166
802	111.16256846692887
803	111.15700506441196
804	111.15145020386538
805	111.14590386353986
806	111.1403660217621
807	111.13483665693454
808	111.12931574753483
809	111.12380327211572
810	111.11829920930455
811	111.11280353780307
812	111.10731623638708
813	111.10183728390601
814	111.09636665928278
815	111.09090434151331
816	111.08545030966633
817	111.08000454288302
818	111.07456702037666
819	111.06913772143241
820	111.06371662540694
821	111.05830371172809
822	111.05289895989463
823	111.04750234947599
824	111.04211386011181
825	111.0367334715118
826	111.0313611634553
827	111.02599691579115
828	111.02064070843723
829	111.01529252138022
830	111.00995233467536
831	111.0046201284461
832	110.99929588288384
833	110.99397957824756
834	110.98867119486368
835	110.98337071312567
836	110.97807811349374
837	110.97279337649466
838	110.9675164827214
839	110.96224741283282
840	110.95698614755352
841	110.95173266767347
842	110.94648695404769
843	110.94124898759608
844	110.93601874930309
845	110.93079622021742
846	110.92558138145179
847	110.92037421418273
848	110.91517469965015
849	110.90998281915725
850	110.90479855407006
851	110.89962188581742
852	110.89445279589049
853	110.8892912658426
854	110.88413727728897
855	110.87899081190649
856	110.87385185143336
857	110.86872037766892
858	110.86359637247338
859	110.85847981776753
860	110.85337069553253
861	110.84826898780965
862	110.84317467669997
863	110.83808774436422
864	110.83300817302242
865	110.82793594495372
866	110.82287104249615
867	110.81781344804634
868	110.81276314405926
869	110.80772011304806
870	110.80268433758371
871	110.79765580029486
872	110.7926344838676
873	110.78762037104512
874	110.7826134446276
875	110.77761368747187
876	110.77262108249127
877	110.76763561265531
878	110.76265726098957
879	110.75768601057533
880	110.75272184454947
881	110.74776474610411
882	110.74281469848648
883	110.73787168499871
884	110.73293568899749
885	110.72800669389395
886	110.72308468315337
887	110.71816964029505
888	110.71326154889196
889	110.70836039257064
890	110.70346615501089
891	110.69857881994562
892	110.69369837116064
